Name,Description,SnapshotId,Region,Encrypted,OwnerId,StartTime,VolumeId,VolumeSize,StorageTier,RestoreExpiryTime,Tags
WebApp1-Linux,Created by CreateImage(i-0fd6009df118998a2) for ami-06d3d48bcbbafd9a8,snap-05eee3a6d70887fa9,us-east-1,False,993814764642,2023-04-19 06:32:26.365000+00:00,vol-0ac0560f2f406f979,60,standard,,"""Name"": ""WebApp1-Linux"", ""aws:backup:source-resource"": ""i-0fd6009df118998a2:B17EF1B4-D088-CCCE-23F8-74FDEDC3F664"""
HSTDC3,Created by CreateImage(i-08e664fbed4f062bc) for ami-0e94e987cef4202d4,snap-0f1e094983df5c9cc,us-east-1,False,993814764642,2023-04-15 08:05:30.005000+00:00,vol-0d9418261473305b2,80,standard,,"""aws:backup:source-resource"": ""i-08e664fbed4f062bc:A93D22CB-21B0-0548-FE3E-F0A335276B72"", ""Name"": ""HSTDC3"""
WebApp1-Linux,Created by CreateImage(i-0fd6009df118998a2) for ami-02333ec480f541a05,snap-03c924533a983da8b,us-east-1,False,993814764642,2023-04-15 06:30:11.164000+00:00,vol-0ac0560f2f406f979,60,standard,,"""Name"": ""WebApp1-Linux"", ""aws:backup:source-resource"": ""i-0fd6009df118998a2:5F19A232-091C-6727-41F1-EE80E6C9D460"""
HSTDC3,Created by CreateImage(i-08e664fbed4f062bc) for ami-05b21c888f40a7296,snap-0d4e2fe7a58c8021e,us-east-1,False,993814764642,2023-04-12 08:07:11.128000+00:00,vol-0d9418261473305b2,80,standard,,"""aws:backup:source-resource"": ""i-08e664fbed4f062bc:2375B3D2-4B91-59A7-6616-8A7F1F19439E"", ""Name"": ""HSTDC3"""
WebApp1-Linux,Created by CreateImage(i-0fd6009df118998a2) for ami-063210c9ac6666e90,snap-028519f9fb1d65e18,us-east-1,False,993814764642,2023-04-12 06:32:43.188000+00:00,vol-0ac0560f2f406f979,60,standard,,"""aws:backup:source-resource"": ""i-0fd6009df118998a2:90904D05-A828-93A2-F0F4-360D9265F82D"", ""Name"": ""WebApp1-Linux"""
,Created by CreateImage(i-02dcbab7d0ec12e42) for ami-0e53a2b98ae6e56c4,snap-01ffdd891702ee47f,us-east-1,False,993814764642,2023-04-08 08:29:41.558000+00:00,vol-0867e57543e9a08c8,50,standard,,"""aws:backup:source-resource"": ""i-02dcbab7d0ec12e42:53643597-CA56-459C-FAE2-99EEFFFF0D21"""
WebApp1-Linux,Created by CreateImage(i-0fd6009df118998a2) for ami-0e9d3b92e4eaa494b,snap-097391e2d8343be81,us-east-1,False,993814764642,2023-04-05 06:31:44.389000+00:00,vol-0ac0560f2f406f979,60,standard,,"""aws:backup:source-resource"": ""i-0fd6009df118998a2:A8B2EFBA-31F5-EAAA-C6B6-A73BC43029EA"", ""Name"": ""WebApp1-Linux"""
,Created by CreateImage(i-02dcbab7d0ec12e42) for ami-0c5c3f1134e739bbf,snap-06a873e367cff2572,us-east-1,False,993814764642,2023-04-01 08:31:46.532000+00:00,vol-0867e57543e9a08c8,50,standard,,"""aws:backup:source-resource"": ""i-02dcbab7d0ec12e42:54901FC0-472A-BFF1-82F2-DE1C28A455EE"""
HSTDC3,Created by CreateImage(i-08e664fbed4f062bc) for ami-09079f481c088e411,snap-0632cb96602f3e6ec,us-east-1,False,993814764642,2023-04-01 08:06:41.185000+00:00,vol-0d9418261473305b2,80,standard,,"""aws:backup:source-resource"": ""i-08e664fbed4f062bc:3E7CF7EF-A2D2-51B9-06DF-66E58000E324"", ""Name"": ""HSTDC3"""
WebApp1-Linux,Created by CreateImage(i-0fd6009df118998a2) for ami-0f2bc719f61006891,snap-0880a97faa6dad8b6,us-east-1,False,993814764642,2023-04-01 06:35:41.389000+00:00,vol-0ac0560f2f406f979,60,standard,,"""aws:backup:source-resource"": ""i-0fd6009df118998a2:7881887D-6487-9A6B-3F43-4C429F261ADF"", ""Name"": ""WebApp1-Linux"""
,Created by CreateImage(i-02dcbab7d0ec12e42) for ami-0990affbff273c06f,snap-00ef3ecbc48d20c57,us-east-1,False,993814764642,2023-03-29 08:32:11.340000+00:00,vol-0867e57543e9a08c8,50,standard,,"""aws:backup:source-resource"": ""i-02dcbab7d0ec12e42:B391D6E8-BC4D-E9D4-5611-46CB05D26161"""
HSTDC3,Created by CreateImage(i-08e664fbed4f062bc) for ami-0ce6c45e995188857,snap-0129e729e52d0aa96,us-east-1,False,993814764642,2023-03-29 08:07:00.908000+00:00,vol-0d9418261473305b2,80,standard,,"""aws:backup:source-resource"": ""i-08e664fbed4f062bc:AA09027F-94D2-0ADE-6F61-37E537D5F93B"", ""Name"": ""HSTDC3"""
WebApp1-Linux,Created by CreateImage(i-0fd6009df118998a2) for ami-00537bd0867797f22,snap-0088151eaa27d0994,us-east-1,False,993814764642,2023-03-29 06:34:55.428000+00:00,vol-0ac0560f2f406f979,60,standard,,"""aws:backup:source-resource"": ""i-0fd6009df118998a2:680DD6F9-C1B0-6A5B-BCBD-AFA89BE1CA4E"", ""Name"": ""WebApp1-Linux"""
HSTDC3,Created by CreateImage(i-08e664fbed4f062bc) for ami-08acf69617bb7170b,snap-06ba7958f593fbec0,us-east-1,False,993814764642,2023-03-22 08:08:53.230000+00:00,vol-0d9418261473305b2,80,standard,,"""Name"": ""HSTDC3"", ""aws:backup:source-resource"": ""i-08e664fbed4f062bc:652E3D58-AAF4-35E3-56C9-3624195F3743"""
,Created by CreateImage(i-02dcbab7d0ec12e42) for ami-0176ffc354afdfd59,snap-0bf6eede19bc983eb,us-east-1,False,993814764642,2023-03-18 08:33:23.698000+00:00,vol-0867e57543e9a08c8,50,standard,,"""aws:backup:source-resource"": ""i-02dcbab7d0ec12e42:34517000-3A9A-32B8-46F1-3F67C5000FDD"""
HSTDC3,Created by CreateImage(i-08e664fbed4f062bc) for ami-077eb819e420747d6,snap-09ce50cc4499a1205,us-east-1,False,993814764642,2023-03-18 08:06:22.435000+00:00,vol-0d9418261473305b2,80,standard,,"""Name"": ""HSTDC3"", ""aws:backup:source-resource"": ""i-08e664fbed4f062bc:4DC7112D-EB26-18FB-D1E7-54B5F48EB509"""
,Created by CreateImage(i-02dcbab7d0ec12e42) for ami-0e3ef78bf3cb3a7ed,snap-04271b45c2ee40dbc,us-east-1,False,993814764642,2023-03-15 08:29:31.477000+00:00,vol-0867e57543e9a08c8,50,standard,,"""aws:backup:source-resource"": ""i-02dcbab7d0ec12e42:830BFBC4-AE06-44F6-7982-F91D2CDE59CE"""
HSTDC3,Created by CreateImage(i-08e664fbed4f062bc) for ami-0f631bfeefc4c3aab,snap-01a67343154d5e7ec,us-east-1,False,993814764642,2023-03-15 08:13:21.592000+00:00,vol-0d9418261473305b2,80,standard,,"""Name"": ""HSTDC3"", ""aws:backup:source-resource"": ""i-08e664fbed4f062bc:C33F4756-1598-DF40-173E-91D0ED929F97"""
,Created by CreateImage(i-02dcbab7d0ec12e42) for ami-05880ce405736e5cb,snap-0e22c39d9f27ed64f,us-east-1,False,993814764642,2023-03-11 08:30:37.201000+00:00,vol-0867e57543e9a08c8,50,standard,,"""aws:backup:source-resource"": ""i-02dcbab7d0ec12e42:32DBB725-ED5F-6AF6-BB52-53A94A4F4044"""
HSTDC3,Created by CreateImage(i-08e664fbed4f062bc) for ami-0965d6e9008466b68,snap-0c31c23558e04e6ab,us-east-1,False,993814764642,2023-03-11 08:08:28.357000+00:00,vol-0d9418261473305b2,80,standard,,"""Name"": ""HSTDC3"", ""aws:backup:source-resource"": ""i-08e664fbed4f062bc:72D1231F-A4E5-CBE6-73C9-8B7E094072F0"""
WebApp1-Linux,Created by CreateImage(i-0fd6009df118998a2) for ami-09683216b21868d32,snap-04345296d7b2893c1,us-east-1,False,993814764642,2023-03-11 06:30:14.312000+00:00,vol-0ac0560f2f406f979,60,standard,,"""aws:backup:source-resource"": ""i-0fd6009df118998a2:FB4E6B8F-16F2-2EEF-22D2-4FE5F2F4AF52"", ""Name"": ""WebApp1-Linux"""
HSTDC3,Created by CreateImage(i-08e664fbed4f062bc) for ami-07a04bb931a06853c,snap-0e49c38a2c4be9f9a,us-east-1,False,993814764642,2023-03-08 08:05:38.393000+00:00,vol-0d9418261473305b2,80,standard,,"""aws:backup:source-resource"": ""i-08e664fbed4f062bc:2B0A484A-2B2A-BABE-C29D-DC9325DB52BD"", ""Name"": ""HSTDC3"""
WebApp1-Linux,Created by CreateImage(i-0fd6009df118998a2) for ami-01e638ed12acb4fe2,snap-0f1b5095c2d06203b,us-east-1,False,993814764642,2023-03-08 06:34:38.579000+00:00,vol-0ac0560f2f406f979,60,standard,,"""aws:backup:source-resource"": ""i-0fd6009df118998a2:CA9F26F5-2EAB-86D3-2EAB-6A291031839A"", ""Name"": ""WebApp1-Linux"""
,Created by CreateImage(i-02dcbab7d0ec12e42) for ami-02963cf6bcf20a4aa,snap-0db5569b3efa01929,us-east-1,False,993814764642,2023-03-01 08:31:51.264000+00:00,vol-0867e57543e9a08c8,50,standard,,"""aws:backup:source-resource"": ""i-02dcbab7d0ec12e42:DDB104F8-0C62-3C9F-B7D4-A107AF837E58"""
HSTDC3,Created by CreateImage(i-08e664fbed4f062bc) for ami-0d179ebb4f7a51d81,snap-0ee77a713b5eced28,us-east-1,False,993814764642,2023-03-01 08:10:40.106000+00:00,vol-0d9418261473305b2,80,standard,,"""Name"": ""HSTDC3"", ""aws:backup:source-resource"": ""i-08e664fbed4f062bc:2C03B868-C137-0982-E917-ADCFF834A5FE"""
HSTDC3,Created by CreateImage(i-08e664fbed4f062bc) for ami-00d75310f027ef07c,snap-07695e343ba425cd9,us-east-1,False,993814764642,2023-02-25 08:12:38.338000+00:00,vol-0d9418261473305b2,80,standard,,"""Name"": ""HSTDC3"", ""aws:backup:source-resource"": ""i-08e664fbed4f062bc:A52368EA-3D18-19CD-81E0-4C34CA2CC5FD"""
WebApp1-Linux,Created by CreateImage(i-0fd6009df118998a2) for ami-091b8ce25a6a5eec2,snap-0014a9c5cd4c7a52c,us-east-1,False,993814764642,2023-02-25 06:30:06.342000+00:00,vol-0ac0560f2f406f979,60,standard,,"""Name"": ""WebApp1-Linux"", ""aws:backup:source-resource"": ""i-0fd6009df118998a2:17C08475-C1AC-DA14-2D31-60BB69E98420"""
,Created by CreateImage(i-02dcbab7d0ec12e42) for ami-02d0836e19bd68b32,snap-042e8333578095efd,us-east-1,False,993814764642,2023-02-22 08:34:00.127000+00:00,vol-0867e57543e9a08c8,50,standard,,"""aws:backup:source-resource"": ""i-02dcbab7d0ec12e42:F8E01709-4261-D2A0-7DCD-FBBAC5ED48C1"""
,Created by CreateImage(i-02dcbab7d0ec12e42) for ami-09a6ee77c4f8408f8,snap-05e7acbea47645d40,us-east-1,False,993814764642,2023-02-18 08:30:28.421000+00:00,vol-0867e57543e9a08c8,50,standard,,"""aws:backup:source-resource"": ""i-02dcbab7d0ec12e42:EBDFB1BA-9E4D-EA9F-D7A0-42BA1CFC31C5"""
HSTDC3,Created by CreateImage(i-08e664fbed4f062bc) for ami-056d568b5cec1d8b3,snap-0fcc5c22a6810fa2d,us-east-1,False,993814764642,2023-02-18 08:07:03.167000+00:00,vol-0d9418261473305b2,80,standard,,"""Name"": ""HSTDC3"", ""aws:backup:source-resource"": ""i-08e664fbed4f062bc:B6F4E486-629D-BCE6-9736-6D212AA41F34"""
,Created by CreateImage(i-02dcbab7d0ec12e42) for ami-0120f2389736b82c5,snap-0e915d2aa86fda634,us-east-1,False,993814764642,2023-02-15 08:34:38.244000+00:00,vol-0867e57543e9a08c8,50,standard,,"""aws:backup:source-resource"": ""i-02dcbab7d0ec12e42:5977DEAA-CF97-4A44-83CD-2B28B894E9CE"""
HSTDC3,Created by CreateImage(i-08e664fbed4f062bc) for ami-038cb67d0870f897a,snap-08d860cf1d7183a0b,us-east-1,False,993814764642,2023-02-15 08:10:12.249000+00:00,vol-0d9418261473305b2,80,standard,,"""Name"": ""HSTDC3"", ""aws:backup:source-resource"": ""i-08e664fbed4f062bc:C33F2B9A-0A29-A87E-9350-9DBE4867D02A"""
WebApp1-Linux,Created by CreateImage(i-0fd6009df118998a2) for ami-0a66e77587d5dd36c,snap-059583ec4da4db2c3,us-east-1,False,993814764642,2023-02-15 06:31:32.294000+00:00,vol-0ac0560f2f406f979,60,standard,,"""Name"": ""WebApp1-Linux"", ""aws:backup:source-resource"": ""i-0fd6009df118998a2:BBC54773-164B-BC40-23A1-CB4AC13615B7"""
HSTDC3,Created by CreateImage(i-08e664fbed4f062bc) for ami-0d27bb2b5f510e476,snap-0b07b51551b0e7673,us-east-1,False,993814764642,2023-02-11 08:10:38.495000+00:00,vol-0d9418261473305b2,80,standard,,"""aws:backup:source-resource"": ""i-08e664fbed4f062bc:6BA88D15-4B64-B25C-1335-AA1C4659E30C"", ""Name"": ""HSTDC3"""
WebApp1-Linux,Created by CreateImage(i-0fd6009df118998a2) for ami-0e047efe0d4f1fb6a,snap-04088896b2974616b,us-east-1,False,993814764642,2023-02-11 06:29:45.331000+00:00,vol-0ac0560f2f406f979,60,standard,,"""aws:backup:source-resource"": ""i-0fd6009df118998a2:B47EB922-EB2F-0C63-D567-BF69AFC12214"", ""Name"": ""WebApp1-Linux"""
WebApp1-Linux,Created by CreateImage(i-0fd6009df118998a2) for ami-0a7f7d119d91d6b24,snap-0d011e09b35302f03,us-east-1,False,993814764642,2023-02-08 06:32:31.608000+00:00,vol-0ac0560f2f406f979,60,standard,,"""Name"": ""WebApp1-Linux"", ""aws:backup:source-resource"": ""i-0fd6009df118998a2:3655BEBD-86FB-1BB0-F2D6-F19D45D37C48"""
,Created by CreateImage(i-02dcbab7d0ec12e42) for ami-015bd31da536f15c2,snap-018dd69cd6cdfee6c,us-east-1,False,993814764642,2023-02-04 08:37:34.444000+00:00,vol-0867e57543e9a08c8,50,standard,,"""aws:backup:source-resource"": ""i-02dcbab7d0ec12e42:ADD45705-158D-5373-0B7E-B7F5D6F29B3A"""
HSTDC3,Created by CreateImage(i-08e664fbed4f062bc) for ami-0897e6eb63d4b4bc1,snap-0359bccfe834f595e,us-east-1,False,993814764642,2023-02-04 08:12:03.420000+00:00,vol-0d9418261473305b2,80,standard,,"""aws:backup:source-resource"": ""i-08e664fbed4f062bc:F35B69AC-72F9-6BEB-0A82-0E52D15E6746"", ""Name"": ""HSTDC3"""
HSTDC3,Created by CreateImage(i-08e664fbed4f062bc) for ami-04265d3680a71cec1,snap-0d311268ded94c52c,us-east-1,False,993814764642,2023-02-01 08:05:06.065000+00:00,vol-0d9418261473305b2,80,standard,,"""aws:backup:source-resource"": ""i-08e664fbed4f062bc:4B08DEAA-0EA4-5AA3-8CF9-17E4B892C602"", ""Name"": ""HSTDC3"""
WebApp1-Linux,Created by CreateImage(i-0fd6009df118998a2) for ami-0a956f7418656100c,snap-070e32e8f2ca005d9,us-east-1,False,993814764642,2023-02-01 06:31:36.770000+00:00,vol-0ac0560f2f406f979,60,standard,,"""Name"": ""WebApp1-Linux"", ""aws:backup:source-resource"": ""i-0fd6009df118998a2:D07FBAF2-8A8B-0489-CCF8-04AB6535AAD5"""
,Created by CreateImage(i-02dcbab7d0ec12e42) for ami-005ab91aaef1e6177,snap-047134f6dc8022474,us-east-1,False,993814764642,2023-01-28 08:34:24.500000+00:00,vol-0867e57543e9a08c8,50,standard,,"""aws:backup:source-resource"": ""i-02dcbab7d0ec12e42:6E1A8D4D-055C-2EC1-9010-255B8DBD8C7E"""
HSTDC3,Created by CreateImage(i-08e664fbed4f062bc) for ami-043e6d8477f7c4be8,snap-0a8a7469c400083c9,us-east-1,False,993814764642,2023-01-28 08:08:39.138000+00:00,vol-0d9418261473305b2,80,standard,,"""aws:backup:source-resource"": ""i-08e664fbed4f062bc:1F54B039-E252-1826-26B1-6753043028D8"", ""Name"": ""HSTDC3"""
,Created by CreateImage(i-02dcbab7d0ec12e42) for ami-03a000c81295501da,snap-091ab389cbd865e3c,us-east-1,False,993814764642,2023-01-25 08:31:46.634000+00:00,vol-0867e57543e9a08c8,50,standard,,"""aws:backup:source-resource"": ""i-02dcbab7d0ec12e42:90C9E526-D085-78C0-4A0C-11F25D00ACA0"""
HSTDC3,Created by CreateImage(i-08e664fbed4f062bc) for ami-054b863d6735118e8,snap-087327fb60dfb89e0,us-east-1,False,993814764642,2023-01-25 08:07:23.156000+00:00,vol-0d9418261473305b2,80,standard,,"""Name"": ""HSTDC3"", ""aws:backup:source-resource"": ""i-08e664fbed4f062bc:E1B9E2A1-0706-D93B-0FD4-C7C2411562B6"""
HSTDC3,Created by CreateImage(i-08e664fbed4f062bc) for ami-0f6f24255b7838e27,snap-004337a101cfb5db3,us-east-1,False,993814764642,2023-01-21 08:10:04.440000+00:00,vol-0d9418261473305b2,80,standard,,"""aws:backup:source-resource"": ""i-08e664fbed4f062bc:EE5508FB-DAF0-E44A-7C2D-AB0C5C937AB5"", ""Name"": ""HSTDC3"""
WebFront1-20171221,Webfront120171221,snap-08ab0f1ecd5075fa0,us-east-1,False,993814764642,2017-12-21 15:29:56+00:00,vol-045bed0290dd1a3f5,80,standard,,"""Name"": ""WebFront1-20171221"""
WebFront1-12142017,"WebFront1-December 14th, 2017",snap-0df11c9cd497365da,us-east-1,False,993814764642,2017-12-14 21:49:46+00:00,vol-045bed0290dd1a3f5,80,standard,,"""Name"": ""WebFront1-12142017"""
WebFront1,Created by CreateImage(i-024a3aa7b5b6c4099) for ami-06468147c43f8e248,snap-087834dd0f708bfc9,us-east-1,False,993814764642,2023-07-19 08:37:21.506000+00:00,vol-045bed0290dd1a3f5,80,standard,,"""Name"": ""WebFront1"", ""aws:backup:source-resource"": ""i-024a3aa7b5b6c4099:3C7421D9-8D5F-79A5-64FA-BBDC884C8F01"""
,Created by CreateImage(i-03f78ae5ef8c84d10) for ami-0fd2304cb054d27fa,snap-0670a5fe51e4ef9d7,us-east-1,False,993814764642,2023-07-15 08:07:51.616000+00:00,vol-0d5a96ed668f9ffc6,8,standard,,"""aws:backup:source-resource"": ""i-03f78ae5ef8c84d10:8CF9F387-2069-95D1-2530-8B3C4B7869AB"""
,Created by CreateImage(i-066c64268e0bbbfd0) for ami-0d9d21f784d06baee,snap-077cbc3c4e49cae33,us-east-1,False,993814764642,2023-07-15 07:28:46.887000+00:00,vol-053901878a1b0f4d8,50,standard,,"""aws:backup:source-resource"": ""i-066c64268e0bbbfd0:98DA65D6-1A43-2127-C5FB-C236282E53A0"""
WebFront1,Created by CreateImage(i-024a3aa7b5b6c4099) for ami-0480df79f1c9b3d82,snap-0c6be976957790ec5,us-east-1,False,993814764642,2023-07-12 08:36:10.418000+00:00,vol-045bed0290dd1a3f5,80,standard,,"""Name"": ""WebFront1"", ""aws:backup:source-resource"": ""i-024a3aa7b5b6c4099:20DE2F52-6798-56B4-EEF5-EFF97DD7E1C6"""
,Created by CreateImage(i-0d9275727b94dfaac) for ami-041a58b5a7fedc4e6,snap-0da9c72c212e3362c,us-east-1,False,993814764642,2023-07-12 08:06:29.893000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:E5D95509-7B32-266F-3A4D-0C4EC227798F"""
,Created by CreateImage(i-03f78ae5ef8c84d10) for ami-006dd5cb2549a6c88,snap-025db3ea36743d5cf,us-east-1,False,993814764642,2023-07-12 07:49:59.298000+00:00,vol-0d5a96ed668f9ffc6,8,standard,,"""aws:backup:source-resource"": ""i-03f78ae5ef8c84d10:5287F16A-F215-9FD6-131D-CF153BFFDC73"""
,Created by CreateImage(i-03f78ae5ef8c84d10) for ami-0e334e4b96e4cd864,snap-069a22bfadf4177ca,us-east-1,False,993814764642,2023-07-08 07:49:52.264000+00:00,vol-0d5a96ed668f9ffc6,8,standard,,"""aws:backup:source-resource"": ""i-03f78ae5ef8c84d10:3D99C9BC-7C2D-D10A-0FB2-110AB0BD5EEF"""
,Created by CreateImage(i-066c64268e0bbbfd0) for ami-06e17e3966761bedc,snap-079e3aeb780cb3fe4,us-east-1,False,993814764642,2023-07-08 07:29:48.557000+00:00,vol-053901878a1b0f4d8,50,standard,,"""aws:backup:source-resource"": ""i-066c64268e0bbbfd0:73C5500C-9832-EBF2-64BC-2AEDC3E62541"""
,Created by CreateImage(i-03f78ae5ef8c84d10) for ami-06dae844f0d545deb,snap-07c4de2dd7cd693b6,us-east-1,False,993814764642,2023-07-01 07:49:11.918000+00:00,vol-0d5a96ed668f9ffc6,8,standard,,"""aws:backup:source-resource"": ""i-03f78ae5ef8c84d10:B5C811B8-7AAA-A3B4-6965-1C3205AFACB2"""
WebFront1,Created by CreateImage(i-024a3aa7b5b6c4099) for ami-09c3eefcf2d6a335b,snap-0b245153f9d261581,us-east-1,False,993814764642,2023-06-24 08:34:18.180000+00:00,vol-045bed0290dd1a3f5,80,standard,,"""aws:backup:source-resource"": ""i-024a3aa7b5b6c4099:7931222B-84A9-4F2D-0F46-E2632ABC865A"", ""Name"": ""WebFront1"""
,Created by CreateImage(i-03f78ae5ef8c84d10) for ami-0e2a1848dea04d0ac,snap-040af07c2580a9b73,us-east-1,False,993814764642,2023-06-21 07:49:06.979000+00:00,vol-0d5a96ed668f9ffc6,8,standard,,"""aws:backup:source-resource"": ""i-03f78ae5ef8c84d10:71E9C238-605D-25D6-6A5D-9835A8230399"""
,Created by CreateImage(i-066c64268e0bbbfd0) for ami-0e51a5f71e8438c7c,snap-0bf0413fa7377c900,us-east-1,False,993814764642,2023-06-21 07:31:02.250000+00:00,vol-053901878a1b0f4d8,50,standard,,"""aws:backup:source-resource"": ""i-066c64268e0bbbfd0:6E71B846-5C9B-F71F-058D-4F95C005302B"""
WebFront1,Created by CreateImage(i-024a3aa7b5b6c4099) for ami-05199376393434837,snap-05426168ef1108e61,us-east-1,False,993814764642,2023-06-17 08:37:04.461000+00:00,vol-045bed0290dd1a3f5,80,standard,,"""Name"": ""WebFront1"", ""aws:backup:source-resource"": ""i-024a3aa7b5b6c4099:627C8694-D0AB-26F7-1643-AAB4F2828ECA"""
,Created by CreateImage(i-0d9275727b94dfaac) for ami-07f8104bb5d2917b9,snap-0ddbf3844917d383c,us-east-1,False,993814764642,2023-06-17 07:55:54.788000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:EEAE3D7E-8F8E-6C1C-A223-683B9FF1C185"""
,Created by CreateImage(i-066c64268e0bbbfd0) for ami-00a9df9390bc2121a,snap-03b75befc7790e0df,us-east-1,False,993814764642,2023-06-14 07:29:21.452000+00:00,vol-053901878a1b0f4d8,50,standard,,"""aws:backup:source-resource"": ""i-066c64268e0bbbfd0:76BB529D-F262-A947-D596-8028A08B2C56"""
,Created by CreateImage(i-0d9275727b94dfaac) for ami-0fbed24dc66c745f7,snap-0832701048f862b5e,us-east-1,False,993814764642,2023-06-10 07:54:35.283000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:49F388B3-5992-F66D-3C60-CBB09D51DECA"""
,Created by CreateImage(i-066c64268e0bbbfd0) for ami-0b0d38302c5bc4fae,snap-05e23cba08e21237a,us-east-1,False,993814764642,2023-06-10 07:29:19.005000+00:00,vol-053901878a1b0f4d8,50,standard,,"""aws:backup:source-resource"": ""i-066c64268e0bbbfd0:FFEA991B-E1D9-3F6A-03AA-CD77A1120337"""
WebFront1,Created by CreateImage(i-024a3aa7b5b6c4099) for ami-01cddb37000e63d0b,snap-085fb903377bfb5f2,us-east-1,False,993814764642,2023-06-07 08:35:12.968000+00:00,vol-045bed0290dd1a3f5,80,standard,,"""Name"": ""WebFront1"", ""aws:backup:source-resource"": ""i-024a3aa7b5b6c4099:95F695CA-D319-EAC6-9CC2-2BD0117BBE56"""
,Created by CreateImage(i-03f78ae5ef8c84d10) for ami-0cfae621b4624364c,snap-0fab9879176b44190,us-east-1,False,993814764642,2023-06-07 07:53:36.045000+00:00,vol-0d5a96ed668f9ffc6,8,standard,,"""aws:backup:source-resource"": ""i-03f78ae5ef8c84d10:A3D49F20-C86A-5442-993E-CA916B904258"""
,Created by CreateImage(i-0d9275727b94dfaac) for ami-02b0e5bab6ede515d,snap-0cc093b808e9e4136,us-east-1,False,993814764642,2023-06-03 08:11:57.160000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:445AD1FC-3FB2-2E6F-77B6-F45DAB1667D0"""
,Created by CreateImage(i-03f78ae5ef8c84d10) for ami-0903600ad8e4c0738,snap-0d97a428e4cab0942,us-east-1,False,993814764642,2023-06-03 07:52:00.686000+00:00,vol-0d5a96ed668f9ffc6,8,standard,,"""aws:backup:source-resource"": ""i-03f78ae5ef8c84d10:D94744CA-EAAB-4137-335B-2EB52853BBDC"""
,Created by CreateImage(i-066c64268e0bbbfd0) for ami-07b35ffbf185b9a43,snap-054b3b894b68a8f52,us-east-1,False,993814764642,2023-06-03 07:33:41.375000+00:00,vol-053901878a1b0f4d8,50,standard,,"""aws:backup:source-resource"": ""i-066c64268e0bbbfd0:56868BDB-C482-DCA7-AA1F-E62B80321376"""
,Created by CreateImage(i-066c64268e0bbbfd0) for ami-0fb235670c92ca95c,snap-0a8e4ca629c954713,us-east-1,False,993814764642,2023-05-31 07:30:47.504000+00:00,vol-053901878a1b0f4d8,50,standard,,"""aws:backup:source-resource"": ""i-066c64268e0bbbfd0:343D8B92-52E5-6ABF-B4EF-1D24B98BDA33"""
,Created by CreateImage(i-066c64268e0bbbfd0) for ami-08390adb8cf56c66f,snap-05efa513aef76518d,us-east-1,False,993814764642,2023-05-27 07:27:36.540000+00:00,vol-053901878a1b0f4d8,50,standard,,"""aws:backup:source-resource"": ""i-066c64268e0bbbfd0:DB12E9C6-FEB4-9F1D-171D-B43E9A9E6BD9"""
WebFront1,Created by CreateImage(i-024a3aa7b5b6c4099) for ami-025d698f696bb5996,snap-0030d479cc0f1d5c7,us-east-1,False,993814764642,2023-05-24 08:38:24.992000+00:00,vol-045bed0290dd1a3f5,80,standard,,"""aws:backup:source-resource"": ""i-024a3aa7b5b6c4099:053078B3-6556-96F5-4C96-01B6826F6124"", ""Name"": ""WebFront1"""
,Created by CreateImage(i-0d9275727b94dfaac) for ami-02ed59bb7a440a15e,snap-04e7870be877ede16,us-east-1,False,993814764642,2023-05-24 08:13:48.893000+00:00,vol-06e6058dc16e6a1d0,100,standard,,"""aws:backup:source-resource"": ""i-0d9275727b94dfaac:EC3F9B32-E685-E5C6-CBE3-924AAA5197A7"""
